[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 706/1099, 2OZ57DZKPFE43SGS20T5O8I9ZGCE4P
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 707/1099, 2FB3DHJHP4BD2WJFNMIS09X3SKLW32
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 708/1099, 2GRO9Z6KW4ZMZBKSG5CFT0ONZC7E5U
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 709/1099, 2JNL8I9NZW6H3B9Z3IHWAT86LXALVV
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 710/1099, 28YNTBJ3MMDXURSICKTKKB9MPE5BX2
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 711/1099, 2BC00OQKKA4I74B3R8T6B0EWCTGYY9
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 712/1099, 23T3Q39Z0B6UI094TSMSWVRKS6CLW5
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 713/1099, 2KVHJHP4BDDK5G1JG6O903G3HOC5Y0
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 714/1099, 27DJ8EBDPGFLV7F0LD0RQDWI0CI1GH
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 715/1099, 2N6Q1SNQQ7Q6WC8CFY3NU12T2TH8SR
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 716/1099, 20DCNHMVHVKC8C4C9GY4M79K2DN42E
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 717/1099, 2KBVOK5UFJ51NJTPDD6YTS1C4A396W
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 718/1099, 2K24F0OHOVR1TU0VDGC95HEC8RN43P
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 719/1099, 29UWY2AOO2GMBQJZDUHSFM6IMRJ44A
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 720/1099, 2U425L8I9NZWVTHAV254TW7TKNPTJL
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 721/1099, 2MCFJ51Y7QEOOR11HF3SWMOF98TBES
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 722/1099, 243VWJ5OPB0YKS2JN0NBAEP96KHW4N
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 723/1099, 23DHVKCJ011KRJ7UWNBQZ618ZLN97V
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 724/1099, 2J11LY58B727BCLR4Y8D46YF4CV8TG
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 725/1099, 24UWYB49F9SSHT0CQXFNVT5HHWOQU0
