2129		ACHTQDBO8RS0O		671		1		1		2,0,1		s2_m03_v03_e27		231.89		coat lash glue on lashes====Double coat the glue onto the lash band====double coat the glue on lash
2130		A10LQ8RUWDUI5U		671		1		1		2,1,0		s2_m03_v03_e27		231.89		coat lash glue on lashes====Double coat the glue onto the lash band====double coat the glue on lash
2131		A111JI6APXR6QV		672		0		0		2,0,1		s2_m03_v03_e28		235.12		wait 30 seconds for the eyelash glue to get tacky====wait 30 seconds for eyelash glue to get tacky====wait 30 seconds for the glue to get tacky
2132		A1KB3HD0R4QRVZ		672		2		2		2,1,0		s2_m03_v03_e28		235.12		wait 30 seconds for the eyelash glue to get tacky====wait 30 seconds for eyelash glue to get tacky====wait 30 seconds for the glue to get tacky
2133		A2Y5A2VKUNMAR2		672		0		0		2,0,1		s2_m03_v03_e28		235.12		wait 30 seconds for the eyelash glue to get tacky====wait 30 seconds for eyelash glue to get tacky====wait 30 seconds for the glue to get tacky
2134		A2RCPB4U1OQYZS		673		1		1		0,2,1		s2_m03_v03_e29		246.116666667		grab tail end of lashes and apply====Apply near the tear duct first====apply lashes near tear duct first
2135		A2MV2H042RJ8TY		673		1		1		0,1,2		s2_m03_v03_e29		246.116666667		grab tail end of lashes and apply====Apply near the tear duct first====apply lashes near tear duct first
2136		A1EYJNJFSRMDWW		673		1		1		1,2,0		s2_m03_v03_e29		246.116666667		grab tail end of lashes and apply====Apply near the tear duct first====apply lashes near tear duct first
2137		A2R2L2GA314OEI		674		1		1		0,1		s2_m03_v03_e30		255.01		pinch natural to false lashes====Pinch your natural lashes to your false lashes
2138		A2MV2H042RJ8TY		674		0		0		1,0		s2_m03_v03_e30		255.01		pinch natural to false lashes====Pinch your natural lashes to your false lashes
2139		A2IZ21VPUWDNM2		674		1		1		1,0		s2_m03_v03_e30		255.01		pinch natural to false lashes====Pinch your natural lashes to your false lashes
2140		A2MV2H042RJ8TY		675		1		1		1,0,2		s2_m03_v03_e31		261.31		Clean up eyeshadow and concealer====clean up eyeshadow by applying makeup concealer====apply concealer
2141		A2R2L2GA314OEI		675		2		2		1,0,2		s2_m03_v03_e31		261.31		Clean up eyeshadow and concealer====clean up eyeshadow by applying makeup concealer====apply concealer
2142		AFVRUP2J54WL6		675		1		1		2,0,1		s2_m03_v03_e31		261.31		Clean up eyeshadow and concealer====clean up eyeshadow by applying makeup concealer====apply concealer
2143		A1KB3HD0R4QRVZ		676		3		3		2,0,3,1		s2_m03_v03_e32		106.545		Create depth.====use dark brown eyeshadow to blend and add depth to crease====apply dark shodow====Make sure to blend in
2144		A2Y5A2VKUNMAR2		676		0		0		2,0,1,3		s2_m03_v03_e32		106.545		Create depth.====use dark brown eyeshadow to blend and add depth to crease====apply dark shodow====Make sure to blend in
2145		A2IZ21VPUWDNM2		676		0		0		1,0,3,2		s2_m03_v03_e32		106.545		Create depth.====use dark brown eyeshadow to blend and add depth to crease====apply dark shodow====Make sure to blend in
2146		A2Y5A2VKUNMAR2		677		1		1		1,0,2,3		s2_m03_v03_e33		115.775		blend in====Using blending brush add more brown eyeshadow onto your crease====using the brush apply the eye shadow====Reapply Eyeshadow Base
2147		A2O4KD35UJZ3SS		677		1		1		0,2,3,1		s2_m03_v03_e33		115.775		blend in====Using blending brush add more brown eyeshadow onto your crease====using the brush apply the eye shadow====Reapply Eyeshadow Base
2148		A1PYMROZ75S4FW		677		1		1		3,0,1,2		s2_m03_v03_e33		115.775		blend in====Using blending brush add more brown eyeshadow onto your crease====using the brush apply the eye shadow====Reapply Eyeshadow Base
2149		A2MV2H042RJ8TY		678		0		0		1,0,2		s2_m03_v03_e35		83.9		Use gel liner.====use dark brown gel liner to carve out crease====outer side of eye
2150		A1KB3HD0R4QRVZ		678		0		0		0,1,2		s2_m03_v03_e35		83.9		Use gel liner.====use dark brown gel liner to carve out crease====outer side of eye
2151		A2VQ46CXQ4RZGI		678		0		0		0,2,1		s2_m03_v03_e35		83.9		Use gel liner.====use dark brown gel liner to carve out crease====outer side of eye
2152		A33RF7N14X85AR		679		noop		noop		0,1		s2_m03_v03_e36		92.1		Apply to end of lash line.====end of lash line middle of the eye
2153		A1EJF2XR921HDX		679		0		0		1,0		s2_m03_v03_e36		92.1		Apply to end of lash line.====end of lash line middle of the eye
2154		A2MV2H042RJ8TY		679		0		0		1,0		s2_m03_v03_e36		92.1		Apply to end of lash line.====end of lash line middle of the eye
2155		A1KB3HD0R4QRVZ		680		0		0		0,1		s2_m03_v03_e37		195.35		drag your eyeliner from your tear duct and connect it.====curl eye lashes is thick so nice
2156		A1EJF2XR921HDX		680		0		0		0,1		s2_m03_v03_e37		195.35		drag your eyeliner from your tear duct and connect it.====curl eye lashes is thick so nice
2157		A2IZ21VPUWDNM2		680		0		0		0,1		s2_m03_v03_e37		195.35		drag your eyeliner from your tear duct and connect it.====curl eye lashes is thick so nice
2158		A2MV2H042RJ8TY		681		0		0		1,0		s2_m03_v03_e38		204.39		Then fill in.====eye lashes
2159		A2R2L2GA314OEI		681		0		0		0,1		s2_m03_v03_e38		204.39		Then fill in.====eye lashes
2160		A2VQ46CXQ4RZGI		681		1		1		1,0		s2_m03_v03_e38		204.39		Then fill in.====eye lashes
2161		A2R2L2GA314OEI		682		0		0		1,0		s2_m03_v04_e05		84.12		load 800 brush====eye color
2162		A2VQ46CXQ4RZGI		682		0		0		1,0		s2_m03_v04_e05		84.12		load 800 brush====eye color
2163		A2O4KD35UJZ3SS		682		0		0		0,1		s2_m03_v04_e05		84.12		load 800 brush====eye color
2164		A2MV2H042RJ8TY		683		1		1		0,1		s2_m03_v04_e06		142.3		THEN AGAIN WITH====Apply shadow along the crease
2165		A1DBDHM956762E		683		1		1		0,1		s2_m03_v04_e06		142.3		THEN AGAIN WITH====Apply shadow along the crease
2166		A2O4KD35UJZ3SS		683		1		1		1,0		s2_m03_v04_e06		142.3		THEN AGAIN WITH====Apply shadow along the crease
2167		A1KB3HD0R4QRVZ		684		1		1		0,1		s2_m03_v04_e09		17.045		let====graphite eye color
2168		A2Y5A2VKUNMAR2		684		1		1		1,0		s2_m03_v04_e09		17.045		let====graphite eye color
2169		A2VQ46CXQ4RZGI		684		1		1		1,0		s2_m03_v04_e09		17.045		let====graphite eye color
2170		A33RF7N14X85AR		685		0		0		1,0		s2_m03_v04_e10		110.2		BLEND IT OVER THE====blend eye shadow
2171		A2MV2H042RJ8TY		685		1		1		0,1		s2_m03_v04_e10		110.2		BLEND IT OVER THE====blend eye shadow
2172		A2Y5A2VKUNMAR2		685		noop		noop		0,1		s2_m03_v04_e10		110.2		BLEND IT OVER THE====blend eye shadow
2173		A2MV2H042RJ8TY		686		1		1		1,0		s2_m03_v04_e12		44.42		again with the 330 brush====Add eyeshadow to bottom lash line
2174		A2VQ46CXQ4RZGI		686		1		1		0,1		s2_m03_v04_e12		44.42		again with the 330 brush====Add eyeshadow to bottom lash line
2175		A3IQAKT74IXJB6		686		@		load it with a small amount of graphite eye shadow		1,0		s2_m03_v04_e12		44.42		again with the 330 brush====Add eyeshadow to bottom lash line
2176		A1KB3HD0R4QRVZ		687		1		1		0,1		s2_m03_v04_e13		174.915		onix on upper lid====put eyeliner in the upper lid also
2177		A33RF7N14X85AR		687		0		0		1,0		s2_m03_v04_e13		174.915		onix on upper lid====put eyeliner in the upper lid also
2178		A39UF1AS2T27VZ		687		0		0		0,1		s2_m03_v04_e13		174.915		onix on upper lid====put eyeliner in the upper lid also
2179		A1PEIAZGS7C9DH		688		1		1		2,1,0		s2_m03_v04_e14		122.68		Control brush and color====apply eye shadow ====AND BLENDING 
2180		A387OFOUJEG6FT		688		0		0		0,1,2		s2_m03_v04_e14		122.68		Control brush and color====apply eye shadow ====AND BLENDING 
2181		A1DBDHM956762E		688		2		2		0,1,2		s2_m03_v04_e14		122.68		Control brush and color====apply eye shadow ====AND BLENDING 
2182		A1KB3HD0R4QRVZ		689		0		0		0,1		s2_m03_v04_e15		126.96		blend over the lid====GOING BACK
2183		A2R2L2GA314OEI		689		1		1		0,1		s2_m03_v04_e15		126.96		blend over the lid====GOING BACK
2184		A2MV2H042RJ8TY		689		0		0		0,1		s2_m03_v04_e15		126.96		blend over the lid====GOING BACK
2185		A2Y5A2VKUNMAR2		690		0		0		0,1		s2_m03_v04_e16		23.11		sweeping it along her lid====Add more eyeshadow across lid
2186		A2MV2H042RJ8TY		690		1		1		1,0		s2_m03_v04_e16		23.11		sweeping it along her lid====Add more eyeshadow across lid
2187		ATIGCUKIPNWG0		690		0		0		0,1		s2_m03_v04_e16		23.11		sweeping it along her lid====Add more eyeshadow across lid
2188		A2MV2H042RJ8TY		691		1		1		0,1		s2_m03_v04_e17		11.8		330 shadow fluff brush====Apply eyeshadow
2189		AWTJ1X4WZQ7H6		691		1		1		0,1		s2_m03_v04_e17		11.8		330 shadow fluff brush====Apply eyeshadow
2190		A2VQ46CXQ4RZGI		691		1		1		1,0		s2_m03_v04_e17		11.8		330 shadow fluff brush====Apply eyeshadow
2191		A2MV2H042RJ8TY		692		0		0		0,1		s2_m03_v04_e18		164.32		Apply black to the lower lashes====use 210 angle liner brush to put eyeliner
2192		A2Y5A2VKUNMAR2		692		0		0		0,1		s2_m03_v04_e18		164.32		Apply black to the lower lashes====use 210 angle liner brush to put eyeliner
2193		A2VQ46CXQ4RZGI		692		1		1		0,1		s2_m03_v04_e18		164.32		Apply black to the lower lashes====use 210 angle liner brush to put eyeliner
2194		A2Y5A2VKUNMAR2		693		0		0		0,1		s2_m03_v04_e19		30.645		keeping my brush flat====Eye Painting
2195		A2R2L2GA314OEI		693		0		0		0,1		s2_m03_v04_e19		30.645		keeping my brush flat====Eye Painting
2196		A2MV2H042RJ8TY		693		0		0		1,0		s2_m03_v04_e19		30.645		keeping my brush flat====Eye Painting
2197		A2MV2H042RJ8TY		694		noop		noop		0,1		s2_m03_v04_e20		57.26		starting at the outer corner blending away from the eye====soft smoky edge
2198		A3RGYT0JTEHAOK		694		0		0		1,0		s2_m03_v04_e20		57.26		starting at the outer corner blending away from the eye====soft smoky edge
2199		AWTJ1X4WZQ7H6		694		0		0		0,1		s2_m03_v04_e20		57.26		starting at the outer corner blending away from the eye====soft smoky edge
2200		A1KB3HD0R4QRVZ		695		0		0		0,1		s2_m03_v04_e21		60.505		create a soft smoky====sponge 
2201		A2MV2H042RJ8TY		695		0		0		1,0		s2_m03_v04_e21		60.505		create a soft smoky====sponge 
2202		A1PYMROZ75S4FW		695		0		0		0,1		s2_m03_v04_e21		60.505		create a soft smoky====sponge 
2203		A2QZAMV2EGH7IN		696		0		0		0,1		s2_m03_v04_e22		104.165		with 300 brush load with onxy shadow apply to lash line====lash line
2204		A2IZ21VPUWDNM2		696		0		0		0,1		s2_m03_v04_e22		104.165		with 300 brush load with onxy shadow apply to lash line====lash line
2205		A2O4KD35UJZ3SS		696		0		0		0,1		s2_m03_v04_e22		104.165		with 300 brush load with onxy shadow apply to lash line====lash line
2206		A2MV2H042RJ8TY		697		2		2		1,0,2		s2_m03_v04_e23		93.88		dust off in excess under the eye====highlight the eyes by applying eye coloreye shadow ====dust off under eyes
2207		A2VQ46CXQ4RZGI		697		0		0		1,0,2		s2_m03_v04_e23		93.88		dust off in excess under the eye====highlight the eyes by applying eye coloreye shadow ====dust off under eyes
2208		A2QZAMV2EGH7IN		697		@		dust off any excess under the eye with the 510 fan brush		2,1,0		s2_m03_v04_e23		93.88		dust off in excess under the eye====highlight the eyes by applying eye coloreye shadow ====dust off under eyes
2209		A2MV2H042RJ8TY		698		noop		noop		1,2,0		s2_m03_v05_e05		184.866666667		AND IT SHOULD COME OUT====Only Trur Media====only complete make up photo given
2210		A1KB3HD0R4QRVZ		698		2		2		0,1,2		s2_m03_v05_e05		184.866666667		AND IT SHOULD COME OUT====Only Trur Media====only complete make up photo given
2211		ACHTQDBO8RS0O		698		noop		noop		2,1,0		s2_m03_v05_e05		184.866666667		AND IT SHOULD COME OUT====Only Trur Media====only complete make up photo given
2212		A1PEIAZGS7C9DH		699		3		3		1,0,3,2		s2_m03_v05_e06		112.85		Dramatic look====outline and darken corner====Out darken and blend the corners====outline and darken and blend
2213		A2MV2H042RJ8TY		699		noop		noop		1,2,0,3		s2_m03_v05_e06		112.85		Dramatic look====outline and darken corner====Out darken and blend the corners====outline and darken and blend
2214		A2VQ46CXQ4RZGI		699		1		1		0,1,2,3		s2_m03_v05_e06		112.85		Dramatic look====outline and darken corner====Out darken and blend the corners====outline and darken and blend
2215		AI9WYG457WDW2		700		0		0		1,0		s2_m03_v05_e07		32.675		Using a mini-shader brush appkly a shimmery white color to the inner corner lid====USE A PRETTY
2216		A2R2L2GA314OEI		700		0		0		1,0		s2_m03_v05_e07		32.675		Using a mini-shader brush appkly a shimmery white color to the inner corner lid====USE A PRETTY
2217		ACHTQDBO8RS0O		700		0		0		1,0		s2_m03_v05_e07		32.675		Using a mini-shader brush appkly a shimmery white color to the inner corner lid====USE A PRETTY
2218		A2VQ46CXQ4RZGI		701		0		0		1,0		s2_m03_v05_e08		72.21		apply heavily on corner and crease blend====Apply to corners and blend it out
2219		A2MV2H042RJ8TY		701		1		1		1,0		s2_m03_v05_e08		72.21		apply heavily on corner and crease blend====Apply to corners and blend it out
2220		A2O4KD35UJZ3SS		701		0		0		1,0		s2_m03_v05_e08		72.21		apply heavily on corner and crease blend====Apply to corners and blend it out
2221		A2R2L2GA314OEI		702		2		2		2,1,0		s2_m03_v05_e09		154.273333333		Add mascara====mascara====Add mascara
2222		A2MV2H042RJ8TY		702		2		2		2,1,0		s2_m03_v05_e09		154.273333333		Add mascara====mascara====Add mascara
2223		A1823B3S2PJMGQ		702		0		0		0,2,1		s2_m03_v05_e09		154.273333333		Add mascara====mascara====Add mascara
2224		A2MV2H042RJ8TY		703		1		1		0,1		s2_m03_v05_e10		156.65		Finishing touches====finish touches
2225		A2VQ46CXQ4RZGI		703		1		1		1,0		s2_m03_v05_e10		156.65		Finishing touches====finish touches
2226		A3FBN45VYEHVY9		703		@		""Blend it all perfectly""		0,1		s2_m03_v05_e10		156.65		Finishing touches====finish touches
2227		A1KB3HD0R4QRVZ		704		0		0		2,0,1		s2_m03_v05_e11		159.75		blend it all perfectly====blend====Blend
2228		AI9WYG457WDW2		704		0		0		0,1,2		s2_m03_v05_e11		159.75		blend it all perfectly====blend====Blend
2229		A2MV2H042RJ8TY		704		0		0		2,0,1		s2_m03_v05_e11		159.75		blend it all perfectly====blend====Blend
2230		A2MV2H042RJ8TY		705		0		0		1,0		s2_m03_v05_e12		90.54		lightly blend over====Using a fluffy brush apply the same eyeshadow all over until you get the smoky look
2231		A31EY9VTDJ1Y09		705		1		1		1,0		s2_m03_v05_e12		90.54		lightly blend over====Using a fluffy brush apply the same eyeshadow all over until you get the smoky look
2232		A2BWVEKQEI0AGT		705		0		0		0,1		s2_m03_v05_e12		90.54		lightly blend over====Using a fluffy brush apply the same eyeshadow all over until you get the smoky look
2233		A111JI6APXR6QV		706		1		1		0,1,2		s2_m03_v05_e13		121.666666667		shimmery silver====Then go back over your inner corner highlights with the same shimmery silver====Go over inner corner with highlight colour
2234		A2VQ46CXQ4RZGI		706		1		1		2,0,1		s2_m03_v05_e13		121.666666667		shimmery silver====Then go back over your inner corner highlights with the same shimmery silver====Go over inner corner with highlight colour
2235		A1PQOXIDIXQS81		706		noop		noop		0,1,2		s2_m03_v05_e13		121.666666667		shimmery silver====Then go back over your inner corner highlights with the same shimmery silver====Go over inner corner with highlight colour
2236		A2ORTC4C0S43XV		707		2		2		1,2,0		s2_m03_v05_e14		130.776666667		fluid liner====Line your lash line with liquid or fluid liner. ( as thick or thin as you want)====Line your lash line
2237		A1PEIAZGS7C9DH		707		1		1		2,1,0		s2_m03_v05_e14		130.776666667		fluid liner====Line your lash line with liquid or fluid liner. ( as thick or thin as you want)====Line your lash line
2238		A2Y5A2VKUNMAR2		707		1		1		1,0,2		s2_m03_v05_e14		130.776666667		fluid liner====Line your lash line with liquid or fluid liner. ( as thick or thin as you want)====Line your lash line
2239		A2MV2H042RJ8TY		708		0		0		0,1		s2_m03_v05_e15		63.84		create a crease on eyelid====Using a brush apply darker shade of eyeshadow to crease
2240		A2077PVS1UN41Y		708		1		1		0,1		s2_m03_v05_e15		63.84		create a crease on eyelid====Using a brush apply darker shade of eyeshadow to crease
2241		AI9WYG457WDW2		708		1		1		0,1		s2_m03_v05_e15		63.84		create a crease on eyelid====Using a brush apply darker shade of eyeshadow to crease
2242		A1PYMROZ75S4FW		709		0		0		1,0		s2_m03_v05_e16		140.735		Then add some of the colors you used today to the bottom eye.====Add some of the colours to the bottom of your eye
2243		A2Y5A2VKUNMAR2		709		1		1		1,0		s2_m03_v05_e16		140.735		Then add some of the colors you used today to the bottom eye.====Add some of the colours to the bottom of your eye
2244		AWTJ1X4WZQ7H6		709		0		0		1,0		s2_m03_v05_e16		140.735		Then add some of the colors you used today to the bottom eye.====Add some of the colours to the bottom of your eye
2245		A2MV2H042RJ8TY		710		0		0		0,1		s2_m03_v05_e17		48.12		PICK A COLOR====Using a semi-fluffy shader brush apply a non-shimmery light color to highlight brow
2246		AI9WYG457WDW2		710		1		1		0,1		s2_m03_v05_e17		48.12		PICK A COLOR====Using a semi-fluffy shader brush apply a non-shimmery light color to highlight brow
2247		A1PYMROZ75S4FW		710		1		1		0,1		s2_m03_v05_e17		48.12		PICK A COLOR====Using a semi-fluffy shader brush apply a non-shimmery light color to highlight brow
2248		A2MV2H042RJ8TY		711		1		1		0,1		s2_m03_v05_e18		13.325		Apply favorite shadow to avoid creasing====APPLY YOUR FAVORITE
2249		A2VQ46CXQ4RZGI		711		1		1		0,1		s2_m03_v05_e18		13.325		Apply favorite shadow to avoid creasing====APPLY YOUR FAVORITE
2250		AD5IKFAK8KN4P		711		noop		noop		0,1		s2_m03_v05_e18		13.325		Apply favorite shadow to avoid creasing====APPLY YOUR FAVORITE
2251		A1KB3HD0R4QRVZ		712		2		2		4,2,0,1,3		s2_m04_v01_e02		115.686		Use q-tip to clean anything out of line====smooth clean out lipstick ====use a lip brush to create a precise lip line====apply the lip liner on lip====Use lip brush to add lip color
2252		A2MV2H042RJ8TY		712		1		1		1,2,0,4,3		s2_m04_v01_e02		115.686		Use q-tip to clean anything out of line====smooth clean out lipstick ====use a lip brush to create a precise lip line====apply the lip liner on lip====Use lip brush to add lip color
2253		AD5IKFAK8KN4P		712		2		2		1,2,4,0,3		s2_m04_v01_e02		115.686		Use q-tip to clean anything out of line====smooth clean out lipstick ====use a lip brush to create a precise lip line====apply the lip liner on lip====Use lip brush to add lip color
2254		A2MV2H042RJ8TY		713		0		0		0,1		s2_m04_v01_e03		146.19		Pat an ultra bright pigment on top of the lipstick====Add pigment on top of lipstick
2255		A2O4KD35UJZ3SS		713		0		0		0,1		s2_m04_v01_e03		146.19		Pat an ultra bright pigment on top of the lipstick====Add pigment on top of lipstick
2256		A2Y5A2VKUNMAR2		713		noop		noop		0,1		s2_m04_v01_e03		146.19		Pat an ultra bright pigment on top of the lipstick====Add pigment on top of lipstick
2257		A2MV2H042RJ8TY		714		0		0		0,2,1		s2_m04_v01_e06		219.603333333		Highlight on the cheek====Coloring Her Mouth (LipStick Painting)====PICK A SHADE THAT
2258		A1PEIAZGS7C9DH		714		@		Pick a shade suitable for your skin tone.		2,0,1		s2_m04_v01_e06		219.603333333		Highlight on the cheek====Coloring Her Mouth (LipStick Painting)====PICK A SHADE THAT
